year,player,team,round,disposals,opponent,venue,is_home,had_bye_last_week,opponent_avg_disposals,opponent_defensive_avg,venue_avg_disposals,home_team,away_team,total_score_close
2026,Riley Bice,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Nick Blakey,Sydney,3,23,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Nick Blakey,Sydney,3,23,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Caiden Cleary,Sydney,3,4,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Caiden Cleary,Sydney,3,4,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Charlie Curnow,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Charlie Curnow,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Brodie Grundy,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Brodie Grundy,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Jordon,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Jordon,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jake Lloyd,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jake Lloyd,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom McCartin,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom McCartin,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Logan McDonald,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Logan McDonald,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Justin McInerney,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Justin McInerney,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Lewis Melican,Sydney,3,9,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Lewis Melican,Sydney,3,9,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Callum Mills,Sydney,3,29,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Callum Mills,Sydney,3,29,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom Papley,Sydney,3,14,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom Papley,Sydney,3,14,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Dane Rampe,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Dane Rampe,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Matt Roberts,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Matt Roberts,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Malcolm Rosas,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Malcolm Rosas,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Rowbottom,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Rowbottom,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jai Serong,Sydney,3,18,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jai Serong,Sydney,3,18,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Angus Sheldrick,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Angus Sheldrick,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Chad Warner,Sydney,3,27,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Chad Warner,Sydney,3,27,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Corey Warner,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Corey Warner,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Sam Wicks,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Sam Wicks,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Bo Allan,West Coast,2,15,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Tom Cole,West Coast,2,9,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Jamie Cripps,West Coast,2,13,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Hamish Davis,West Coast,2,14,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Cooper Duff-Tytler,West Coast,2,8,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Liam Duggan,West Coast,2,21,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Willem Duursma,West Coast,2,14,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Matt Flynn,West Coast,2,9,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Reuben Ginbey,West Coast,2,11,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Jack Graham,West Coast,2,19,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Brady Hough,West Coast,2,10,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Josh Lindsay,West Coast,2,16,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Ryan Maric,West Coast,2,19,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Tom McCarthy,West Coast,2,17,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Milan Murdock,West Coast,2,22,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Jacob Newton,West Coast,2,9,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Archer Reid,West Coast,2,8,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Harley Reid,West Coast,2,23,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Deven Robertson,West Coast,2,17,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Jobe Shanahan,West Coast,2,10,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Jake Waterman,West Coast,2,11,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Elliot Yeo,West Coast,2,17,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Tylar Young,West Coast,2,16,Gold Coast,Carrara,1,0,15.426521855725396,,15.677963866543584,West Coast,Gold Coast,
2026,Bo Allan,West Coast,3,17,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Liam Baker,West Coast,3,19,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Jamie Cripps,West Coast,3,10,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Hamish Davis,West Coast,3,18,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Cooper Duff-Tytler,West Coast,3,12,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Liam Duggan,West Coast,3,19,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Willem Duursma,West Coast,3,15,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Harry Edwards,West Coast,3,1,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Matt Flynn,West Coast,3,12,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Reuben Ginbey,West Coast,3,13,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Jack Graham,West Coast,3,23,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Brady Hough,West Coast,3,17,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Tim Kelly,West Coast,3,20,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Tom McCarthy,West Coast,3,18,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Milan Murdock,West Coast,3,16,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Jacob Newton,West Coast,3,6,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Archer Reid,West Coast,3,9,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Harley Reid,West Coast,3,30,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Deven Robertson,West Coast,3,26,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Jobe Shanahan,West Coast,3,14,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Jake Waterman,West Coast,3,14,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Elliot Yeo,West Coast,3,19,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Tylar Young,West Coast,3,8,North Melbourne,Perth Stadium,0,0,16.075462799198206,,15.820138635534477,North Melbourne,West Coast,
2026,Bo Allan,West Coast,4,10,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Liam Baker,West Coast,4,20,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Jamie Cripps,West Coast,4,10,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Hamish Davis,West Coast,4,12,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Cooper Duff-Tytler,West Coast,4,11,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Liam Duggan,West Coast,4,14,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Willem Duursma,West Coast,4,20,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Matt Flynn,West Coast,4,9,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Reuben Ginbey,West Coast,4,5,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Jack Graham,West Coast,4,13,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Brady Hough,West Coast,4,11,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Tim Kelly,West Coast,4,23,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Josh Lindsay,West Coast,4,19,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Tom McCarthy,West Coast,4,20,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Jacob Newton,West Coast,4,6,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Archer Reid,West Coast,4,5,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Harley Reid,West Coast,4,21,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Deven Robertson,West Coast,4,16,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Harry Schoenberg,West Coast,4,13,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Jobe Shanahan,West Coast,4,13,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Jake Waterman,West Coast,4,13,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Elliot Yeo,West Coast,4,7,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Tylar Young,West Coast,4,12,Port Adelaide,Adelaide Oval,1,0,16.15027014858172,,16.095979793727636,West Coast,Port Adelaide,
2026,Oskar Baker,Western Bulldogs,1,11,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Marcus Bontempelli,Western Bulldogs,1,19,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Lachlan Bramble,Western Bulldogs,1,16,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Connor Budarick,Western Bulldogs,1,27,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Jordan Croft,Western Bulldogs,1,4,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Bailey Dale,Western Bulldogs,1,19,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Sam Darcy,Western Bulldogs,1,10,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Sam Davidson,Western Bulldogs,1,9,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Tim English,Western Bulldogs,1,16,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Joel Freijah,Western Bulldogs,1,20,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Cooper Hynes,Western Bulldogs,1,12,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Lachie Jaques,Western Bulldogs,1,16,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Arthur Jones,Western Bulldogs,1,7,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Matthew Kennedy,Western Bulldogs,1,30,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Buku Khamis,Western Bulldogs,1,5,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Tom Liberatore,Western Bulldogs,1,28,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Rory Lobb,Western Bulldogs,1,13,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Aaron Naughton,Western Bulldogs,1,10,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,James ODonnell,Western Bulldogs,1,8,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Ed Richards,Western Bulldogs,1,30,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Michael Sellwood,Western Bulldogs,1,10,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Rhylee West,Western Bulldogs,1,16,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Bailey Williams,Western Bulldogs,1,25,Brisbane Lions,Gabba,1,0,,,15.327145745267414,Western Bulldogs,Brisbane Lions,
2026,Oskar Baker,Western Bulldogs,2,11,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Marcus Bontempelli,Western Bulldogs,2,33,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Lachlan Bramble,Western Bulldogs,2,16,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Connor Budarick,Western Bulldogs,2,23,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Bailey Dale,Western Bulldogs,2,23,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Sam Darcy,Western Bulldogs,2,16,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Sam Davidson,Western Bulldogs,2,11,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Tim English,Western Bulldogs,2,22,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Joel Freijah,Western Bulldogs,2,20,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Cooper Hynes,Western Bulldogs,2,14,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Lachie Jaques,Western Bulldogs,2,29,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Matthew Kennedy,Western Bulldogs,2,27,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Buku Khamis,Western Bulldogs,2,13,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Will Lewis,Western Bulldogs,2,6,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Tom Liberatore,Western Bulldogs,2,29,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Rory Lobb,Western Bulldogs,2,12,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Aaron Naughton,Western Bulldogs,2,15,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,James ODonnell,Western Bulldogs,2,7,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Ed Richards,Western Bulldogs,2,19,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Ryley Sanders,Western Bulldogs,2,21,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Michael Sellwood,Western Bulldogs,2,9,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Rhylee West,Western Bulldogs,2,13,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Bailey Williams,Western Bulldogs,2,17,Greater Western Sydney,Docklands,0,0,,,16.553755082516144,Greater Western Sydney,Western Bulldogs,
2026,Oskar Baker,Western Bulldogs,3,8,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Marcus Bontempelli,Western Bulldogs,3,30,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Lachlan Bramble,Western Bulldogs,3,14,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Connor Budarick,Western Bulldogs,3,21,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Jordan Croft,Western Bulldogs,3,2,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Bailey Dale,Western Bulldogs,3,20,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Sam Darcy,Western Bulldogs,3,12,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Sam Davidson,Western Bulldogs,3,7,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Tim English,Western Bulldogs,3,15,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Joel Freijah,Western Bulldogs,3,24,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Cooper Hynes,Western Bulldogs,3,5,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Lachie Jaques,Western Bulldogs,3,16,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Matthew Kennedy,Western Bulldogs,3,27,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Buku Khamis,Western Bulldogs,3,20,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Tom Liberatore,Western Bulldogs,3,28,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Rory Lobb,Western Bulldogs,3,9,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Aaron Naughton,Western Bulldogs,3,8,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,James ODonnell,Western Bulldogs,3,8,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Ed Richards,Western Bulldogs,3,29,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Ryley Sanders,Western Bulldogs,3,19,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Michael Sellwood,Western Bulldogs,3,16,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Rhylee West,Western Bulldogs,3,6,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Bailey Williams,Western Bulldogs,3,23,Adelaide,Adelaide Oval,1,0,16.424373576309794,,16.095979793727636,Western Bulldogs,Adelaide,
